region,location,plot,site_id,site_year,latitude,longitude,survey_year_num,n_survival,survival_rate,median_size_cm2,disturbance_state,population_type,n_growth,positive_growth_rate
Florida Keys,Turtle Rocks,TR3,Florida Keys.Turtle Rocks.TR3,Florida Keys.Turtle Rocks.TR3.2011,25.28078,-80.20882,2011,12,1,899,Context-only pressure,Natural colony,12,0.75
Florida Keys,Turtle Rocks,TR3,Florida Keys.Turtle Rocks.TR3,Florida Keys.Turtle Rocks.TR3.2013,25.28078,-80.20882,2013,1,1,21120,Context-only pressure,Natural colony,1,1
Florida Keys,Turtle Rocks,TR3,Florida Keys.Turtle Rocks.TR3,Florida Keys.Turtle Rocks.TR3.2014,25.28078,-80.20882,2014,12,0.9166666666666666,1489,Context-only pressure,Natural colony,10,1
Florida Keys,Turtle Rocks,TR3,Florida Keys.Turtle Rocks.TR3,Florida Keys.Turtle Rocks.TR3.2015,25.28078,-80.20882,2015,11,0.9090909090909091,1940.4,Context-only pressure,Natural colony,10,0.4
Florida Keys,West Sambo Key,WS1,Florida Keys.West Sambo Key.WS1,Florida Keys.West Sambo Key.WS1.2010,24.47987,-81.71284,2010,20,0.7,122.76666666666665,Acute baseline-exclusion,Natural colony,14,0.5714285714285714
Florida Keys,West Sambo Key,WS1,Florida Keys.West Sambo Key.WS1,Florida Keys.West Sambo Key.WS1.2012,24.47987,-81.71284,2012,19,0.9473684210526315,82.75555555555557,Context-only pressure,Natural colony,16,0.75
Florida Keys,West Sambo Key,WS1,Florida Keys.West Sambo Key.WS1,Florida Keys.West Sambo Key.WS1.2013,24.47987,-81.71284,2013,18,0.1111111111111111,133.20000000000002,Context-only pressure,Natural colony,2,0
Florida Keys,West Sambo Key,WS1,Florida Keys.West Sambo Key.WS1,Florida Keys.West Sambo Key.WS1.2014,24.47987,-81.71284,2014,3,0.3333333333333333,56.33333333333334,Context-only pressure,Natural colony,1,0
Florida Keys,West Sambo Key,WS2,Florida Keys.West Sambo Key.WS2,Florida Keys.West Sambo Key.WS2.2010,24.47987,-81.71284,2010,8,1,381.09333333333336,Acute baseline-exclusion,Natural colony,8,0.25
Florida Keys,West Sambo Key,WS2,Florida Keys.West Sambo Key.WS2,Florida Keys.West Sambo Key.WS2.2012,24.47987,-81.71284,2012,9,1,313.6000000000001,Context-only pressure,Natural colony,6,0.5
Florida Keys,West Sambo Key,WS2,Florida Keys.West Sambo Key.WS2,Florida Keys.West Sambo Key.WS2.2013,24.47987,-81.71284,2013,9,0.6666666666666666,548.8,Context-only pressure,Natural colony,6,0
Florida Keys,West Sambo Key,WS2,Florida Keys.West Sambo Key.WS2,Florida Keys.West Sambo Key.WS2.2014,24.47987,-81.71284,2014,6,0,59.90555555555555,Context-only pressure,Natural colony,NA,NA
Florida Keys,West Sambo Key,WS3,Florida Keys.West Sambo Key.WS3,Florida Keys.West Sambo Key.WS3.2010,24.47987,-81.71284,2010,26,0.6153846153846154,924.3299999999999,Acute baseline-exclusion,Natural colony,16,0.0625
Florida Keys,West Sambo Key,WS3,Florida Keys.West Sambo Key.WS3,Florida Keys.West Sambo Key.WS3.2012,24.47987,-81.71284,2012,19,0.8947368421052632,510.54666666666674,Context-only pressure,Natural colony,15,0.6
Florida Keys,West Sambo Key,WS3,Florida Keys.West Sambo Key.WS3,Florida Keys.West Sambo Key.WS3.2013,24.47987,-81.71284,2013,18,0.3888888888888889,527.5238888888889,Context-only pressure,Natural colony,7,0
Florida Keys,West Sambo Key,WS3,Florida Keys.West Sambo Key.WS3,Florida Keys.West Sambo Key.WS3.2014,24.47987,-81.71284,2014,7,0,136.1111111111111,Context-only pressure,Natural colony,NA,NA
Mexican Caribbean,Cuevones Reef,NA,NA,NA,21.15,-86.74,2016,19,1,35.5344719002872,Context-only pressure,Natural colony,717,0.8437935843793585
Mexican Caribbean,Picudas Reef,NA,NA,NA,20.88,-86.85,2021,16,1,414.75,Context-only pressure,Natural colony,717,0.8437935843793585
Mexican Caribbean,Puerto Morelos Nursery,NA,NA,NA,20.88,-86.85,2016,17,1,10.7775209880308,Context-only pressure,Natural colony,717,0.8437935843793585
Navassa,LuLu Bay,LB1,Navassa.LuLu Bay.LB1,Navassa.LuLu Bay.LB1.2009,18.396638,-75.018962,2009,12,1,2368.575,Context-only pressure,Natural colony,12,0.8333333333333334
Navassa,LuLu Bay,LB1,Navassa.LuLu Bay.LB1,Navassa.LuLu Bay.LB1.2012,18.396638,-75.018962,2012,12,1,3145,Context-only pressure,Natural colony,12,0.75
Navassa,LuLu Bay,LB2,Navassa.LuLu Bay.LB2,Navassa.LuLu Bay.LB2.2009,18.396387,-75.018835,2009,11,1,4860,Context-only pressure,Natural colony,11,0.8181818181818182
Navassa,LuLu Bay,LB2,Navassa.LuLu Bay.LB2,Navassa.LuLu Bay.LB2.2012,18.396387,-75.018835,2012,12,1,7481.25,Context-only pressure,Natural colony,12,0.6666666666666666
Navassa,Northwest Point,NW1,Navassa.Northwest Point.NW1,Navassa.Northwest Point.NW1.2009,18.413855,-75.029866,2009,12,0.75,153.75,Context-only pressure,Natural colony,8,0.75
Navassa,Northwest Point,NW1,Navassa.Northwest Point.NW1,Navassa.Northwest Point.NW1.2012,18.413855,-75.029866,2012,11,1,102,Context-only pressure,Natural colony,11,0.7272727272727273
Navassa,Northwest Point,NW2,Navassa.Northwest Point.NW2,Navassa.Northwest Point.NW2.2009,18.413941,-75.029636,2009,4,1,158.85,Context-only pressure,Natural colony,4,0.5
Navassa,Northwest Point,NW2,Navassa.Northwest Point.NW2,Navassa.Northwest Point.NW2.2012,18.413941,-75.029636,2012,5,1,129.6,Context-only pressure,Natural colony,5,0.4
Navassa,Northwest Point,NW3,Navassa.Northwest Point.NW3,Navassa.Northwest Point.NW3.2009,18.413687,-75.029231,2009,13,0.7692307692307693,293.02,Context-only pressure,Natural colony,10,0.7
Navassa,Northwest Point,NW3,Navassa.Northwest Point.NW3,Navassa.Northwest Point.NW3.2012,18.413687,-75.029231,2012,10,0.8,1378.125,Context-only pressure,Natural colony,8,1
US Virgin Islands,NER,NA,NA,NA,17.78967,-64.61143,2020,10,0.4,19,Context-only pressure,Restoration fragment,717,0.8437935843793585
US Virgin Islands,NER,NA,NA,NA,17.78967,-64.61143,2021,4,1,84.275,Acute baseline-exclusion,Restoration fragment,717,0.8437935843793585
US Virgin Islands,NWR,NA,NA,NA,17.79081,-64.62122,2020,10,0.5,24,Context-only pressure,Restoration fragment,717,0.8437935843793585
US Virgin Islands,NWR,NA,NA,NA,17.79081,-64.62122,2021,5,0.8,164.475,Acute baseline-exclusion,Restoration fragment,717,0.8437935843793585
US Virgin Islands,SFR,NA,NA,NA,17.78408,-64.61416,2020,10,0.7,23.375,Context-only pressure,Restoration fragment,717,0.8437935843793585
US Virgin Islands,SFR,NA,NA,NA,17.78408,-64.61416,2021,7,0.8571428571428571,127.4,Acute baseline-exclusion,Restoration fragment,717,0.8437935843793585
